legacy_codigo,cnpj,nome,cidade,estado,telefone,fonte,metodo
002195,80866197000185,DEPÓSITO DE MATERIAIS P/ CONSTR. GRUDTNER LTDA.,MARIALVA,PR,044 32321476,BdGeral.Mdb:Geral,colunas_nomeadas
002196,82240722000188,DEPÓSITO DE MATERIAIS P/ CONSTRUÇÃO FARIAS LTDA.,PAICANDU,PR,044 32441123,BdGeral.Mdb:Geral,colunas_nomeadas
002197,75628602000197,DALLA COSTA E FILHOS LTDA.,CIANORTE,PR,044 37221232,BdGeral.Mdb:Geral,colunas_nomeadas
002198,82353822000110,DEPAJEL COMÉRCIO DE MATERIAIS P/ CONSTRUÇÃO LTDA.,CAMBIRA,PR,043 34361304,BdGeral.Mdb:Geral,colunas_nomeadas
002199,01629755000112,DEPÓSITO DE MATERIAIS DE CONSTRUÇÃO RAFAYANE LTDA.,FLORESTA,PR,044 32361384,BdGeral.Mdb:Geral,colunas_nomeadas
002200,79119491000144,DEMACOBEL DEP. MAT. CONSTR. BOA ESPERANÇA LTDA.,BOA ESPERANCA,PR,044 35521347,BdGeral.Mdb:Geral,colunas_nomeadas
002201,02983230000577,GLOBOAVES AGRO AVÍCULA LTDA.,CUIABA,MT,065 36672003,BdGeral.Mdb:Geral,colunas_nomeadas
002203,85009355000102,SANTOS E BOLONHA LTDA M.E.,QUARTO CENTENARIO,PR,044 35461253,BdGeral.Mdb:Geral,colunas_nomeadas
002204,72532278000110,DEPOSICON MATERIAS DE CONSTRUÇÃO LTDA.,BALNEARIO CAMBORIU,SC,047 33671858,BdGeral.Mdb:Geral,colunas_nomeadas
002205,75233874000198,DEPÓSITO DE MAT. P/ CONSTRUÇÃO LONDRINA LTDA.,LONDRINA,PR,043 33243295,BdGeral.Mdb:Geral,colunas_nomeadas
002206,79595880000146,DEMACO DEP. MAD. MAT. DE CONSTRUÇÃO CASSIANO LTDA.,PARANACITY,PR,044 34631355,BdGeral.Mdb:Geral,colunas_nomeadas
002207,03420292000100,ARLINDO LARSEN NETO E CIA LTDA.,UNIAO DA VITORIA,PR,042 35222585,BdGeral.Mdb:Geral,colunas_nomeadas
002208,02864348000152,MORAGA E PETERSON LTDA.,PARANHOS,MS,067 34801213,BdGeral.Mdb:Geral,colunas_nomeadas
002209,74394156000130,P.H. MATERIAIS PARA CONSTRUÇÃO LTDA.,MOGI DAS CRUZES,SP,,BdGeral.Mdb:Geral,colunas_nomeadas
002210,78570454000195,E.M. ANANIAS E CIA LTDA.,TERRA RICA,PR,044 34411486,BdGeral.Mdb:Geral,colunas_nomeadas
002211,77941227000166,ELIAS DE OLIVEIRA E CIA LTDA.,TAPIRA,PR,044 36791154,BdGeral.Mdb:Geral,colunas_nomeadas
002212,85095701000104,E.J. TOFFANELLO E CIA LTDA.,MARIALVA,PR,044 32321898,BdGeral.Mdb:Geral,colunas_nomeadas
002213,78691763000113,FERNANDO TAVARES FERREIRA E CIA LTDA.,TUNEIRAS DO OESTE,PR,044 37531293,BdGeral.Mdb:Geral,colunas_nomeadas
002214,01261670000124,FOX CIMENTINHO LTDA.,FOZ DO IGUACU,PR,045 35242522,BdGeral.Mdb:Geral,colunas_nomeadas
002215,02265562000192,FRONCZAK E MARQUES LTDA.,IRINEOPOLIS,SC,047 36251132,BdGeral.Mdb:Geral,colunas_nomeadas
002216,81822801000134,FRULING MATERIAIS DE CONSTRUÇÃO LTDA.,BALNEARIO CAMBORIU,SC,047 33673398,BdGeral.Mdb:Geral,colunas_nomeadas
002217,83169821000183,COMERCIAL STRINGARI LTDA M.E.,SAO JOAO DO ITAPERIU,SC,0047 34581152,BdGeral.Mdb:Geral,colunas_nomeadas
002218,76159748000101,FRANCISCO NARDELI E CIA LTDA.,PARAISO DO NORTE,PR,0044 34311666,BdGeral.Mdb:Geral,colunas_nomeadas
002219,00378019000176,FRONZA COMÉRCIO DE MATERIAIS DE CONSTRUÇÃO LTDA.,BALNEARIO CAMBORIU,SC,047 33610444,BdGeral.Mdb:Geral,colunas_nomeadas
002220,72261043000131,ERMINDO LAMB E CIA LTDA.,UNIAO DA VITORIA,PR,042 35242394,BdGeral.Mdb:Geral,colunas_nomeadas
002221,81431595000131,COPONCOL COMÉRCIO PONCE MAT. P/ CONSTRUÇÃO LTDA.,LONDRINA,PR,043 33213691,BdGeral.Mdb:Geral,colunas_nomeadas
002222,76043850000139,GENIVAL E BENEDITO DA SILVA LTDA.,PEROLA,PR,044 36361445,BdGeral.Mdb:Geral,colunas_nomeadas
002223,79735551000153,DEL REY MATERIAIS DE CONSTRUÇÃO LTDA.,PEROLA,PR,044 36361445,BdGeral.Mdb:Geral,colunas_nomeadas
002224,76951839000177,MARQUES E GODOI LTDA.,PEABIRU,PR,044 38262200,BdGeral.Mdb:Geral,colunas_nomeadas
002225,81897068000117,GILSON GUERRA E CIA LTDA M.E.,TERRA RICA,PR,044 34411290,BdGeral.Mdb:Geral,colunas_nomeadas
002226,76604875000164,GRANTEC TÉCNICA DE CONSTRUÇÃO LTDA.,CURITIBA,PR,041 33422112,BdGeral.Mdb:Geral,colunas_nomeadas
002227,82655093000157,H. CASTRO E CIA LTDA.,MOREIRA SALES,PR,044 35321457,BdGeral.Mdb:Geral,colunas_nomeadas
002228,75690081000106,HEIL HEIL LTDA.,UNIAO DA VITORIA,PR,,BdGeral.Mdb:Geral,colunas_nomeadas
002229,72560097000106,HÉLIO DOS ANJOS BRITO.,MOREIRA SALES,PR,044 35321543,BdGeral.Mdb:Geral,colunas_nomeadas
002230,85483238000178,H.A. COMÉRCIO E TRANP. RODOVIÁRIOS DE CARGAS LTDA.,UNIAO DA VITORIA,PR,042 35233500,BdGeral.Mdb:Geral,colunas_nomeadas
002231,72444904000117,HELENA DA SILVA ANTOL LTDA.,ANGULO,PR,044 32561206,BdGeral.Mdb:Geral,colunas_nomeadas
002232,77143402000170,HERBERT MATERIAIS PARA CONSTRUÇÃO LTDA.,UNIAO DA VITORIA,PR,042 35223444,BdGeral.Mdb:Geral,colunas_nomeadas
002233,77143402000501,HERBERT MATERIAIS PARA CONSTRUÇÃO LTDA.,PORTO UNIAO,SC,0042 36251211,BdGeral.Mdb:Geral,colunas_nomeadas
002234,77143402000927,HERBERT MATERIAIS PARA CONSTRUÇÃO LTDA.,SAO MATEUS DO SUL,PR,045 35322511,BdGeral.Mdb:Geral,colunas_nomeadas
002235,78924776000195,IMACOL IGUAÇÚ MATERIAIS DE CONSTRUÇÃO LTDA.,MANDAGUACU,PR,044 32451486,BdGeral.Mdb:Geral,colunas_nomeadas
002236,76766039000186,IRMÃOS PALÚ LTDA.,MANDIRITUBA,PR,041 36261196,BdGeral.Mdb:Geral,colunas_nomeadas
002237,94221215000186,INDUSTRIA COMERCIAL AGRÍCOLA FAVERO LTDA.,CAXIAS DO SUL,RS,054 32671042,BdGeral.Mdb:Geral,colunas_nomeadas
002238,85129484000630,IRMÃOS BARTNECK S/A.,MAFRA,SC,047 36423911,BdGeral.Mdb:Geral,colunas_nomeadas
002239,78357969000101,IRMÃOS MARCONI E CIA LTDA,JANDAIA DO SUL,PR,043 34329300,BdGeral.Mdb:Geral,colunas_nomeadas
002240,79451720000123,ITAVERÁ MATERIAIS DE CONSTRUÇÃO LTDA.,ASSIS CHATEAUBRIAND,PR,044 35284941,BdGeral.Mdb:Geral,colunas_nomeadas
002241,02540412000140,APARECIDA SUMIE KAKIHATA.,PAICANDU,PR,044 32441473,BdGeral.Mdb:Geral,colunas_nomeadas
002242,95769105000116,HIDDRO ART MATERIAIS PARA CONSTRUÇÃO LTDA.,CAMBORIU,SC,0047 33659999,BdGeral.Mdb:Geral,colunas_nomeadas
002243,81541930000154,BENVE ART CONSTRUÇÃO E INCORPORAÇÃO LTDA.,BALNEARIO CAMBORIU,SC,,BdGeral.Mdb:Geral,colunas_nomeadas
002244,81897092000156,COMAJEL COMÉRCIO DE MATERIAIS DE CONSTRUÇÃO LTDA.,JESUITAS,PR,044 35351193,BdGeral.Mdb:Geral,colunas_nomeadas
002245,01179921000126,JOSÉ BOTARO M.E.,ENGENHEIRO BELTRAO,PR,044 35371785,BdGeral.Mdb:Geral,colunas_nomeadas
002246,78752961000301,J.C.E. TRANPORTES LTDA.,SARANDI,PR,044 32641198,BdGeral.Mdb:Geral,colunas_nomeadas
002247,00149978000110,JOLUFRA COMÉRCIO FERRAGENS LTDA.,PORTO UNIAO,SC,042 35223758,BdGeral.Mdb:Geral,colunas_nomeadas
002248,82340498000104,O. DE PAULA FERREIRA E CIA LTDA,NOVA OLIMPIA,PR,044 36851206,BdGeral.Mdb:Geral,colunas_nomeadas
002249,01431971000159,JAIME VILAS BOAS CRUZ.,CANANEIA,SP,013 68511331,BdGeral.Mdb:Geral,colunas_nomeadas
002250,02142239000121,WELITON FERREIRA GUIMARÃES M.E.,DIADEMA,SP,011 40918292,BdGeral.Mdb:Geral,colunas_nomeadas
002251,00159189000160,KADOWAKI MATERIAIS DE CONSTRUÇÃO LTDA.,ASSIS CHATEAUBRIAND,PR,044 35285142,BdGeral.Mdb:Geral,colunas_nomeadas
002252,50466879000130,SIMÕES PIRES INDÚSTRIA E COMÉRCIO LTDA.,JACAREI,SP,,BdGeral.Mdb:Geral,colunas_nomeadas
002254,76074830000125,JOSÉ GIACOMO CALCANHO.,ASSIS CHATEAUBRIAND,PR,044 35281337,BdGeral.Mdb:Geral,colunas_nomeadas
002255,63052906000170,CADIFER COMÉRCIO MATERIAIS P/ CONSTRUÇÃO LTDA.,DIADEMA,SP,011 56216062,BdGeral.Mdb:Geral,colunas_nomeadas
002256,84864479000102,KATO E KATO LTDA.,ASSAI,PR,043 32622498,BdGeral.Mdb:Geral,colunas_nomeadas
002257,01087711000108,J.C. PUGAS E Z.A. CERREA LTDA.,UMUARAMA,PR,044 36221004,BdGeral.Mdb:Geral,colunas_nomeadas
002258,61125654000136,LEAL AREIA E PEDRA LTDA.,DIADEMA,SP,011 40567577,BdGeral.Mdb:Geral,colunas_nomeadas
002259,04154915000102,DEPÓSITO FRANCISCO NAKASHIMA E NAKASHIMA JUNIOR.,SANTA ISABEL,SP,,BdGeral.Mdb:Geral,colunas_nomeadas
002260,77335149000156,J.F. NUNES E CIA LTDA.,APUCARANA,PR,043 34236400,BdGeral.Mdb:Geral,colunas_nomeadas
002261,80920465000280,FUJIMURA AGROPECUARIA LTDA.,NOVA ESPERANCA,PR,044 32525152,BdGeral.Mdb:Geral,colunas_nomeadas
002262,43683101000206,FUJIMURA DO BRASIL S/A INDUSTRIA DE SEDA.,NOVA ESPERANCA,PR,044 32525152,BdGeral.Mdb:Geral,colunas_nomeadas
002263,43683101000540,KANEBO SILK DO BRASIL S/A INDUSTRIA DE SEDA.,ALTO PARANA,PR,044 34471514,BdGeral.Mdb:Geral,colunas_nomeadas
002264,56057557000113,M.H.R. MATERIAIS DE CONSTRUÇÃO LTDA.,SANTA ISABEL,SP,,BdGeral.Mdb:Geral,colunas_nomeadas
002265,01148664000165,LAÉRCIO DE OLIVEIRA SANTOS CONSTRUCAO M.E.,EUCLIDES DA CUNHA PAULISTA,SP,018 32831226,BdGeral.Mdb:Geral,colunas_nomeadas
002266,01538663000127,PRADO E LOPES LTDA,DOUTOR CAMARGO,PR,044 32381483,BdGeral.Mdb:Geral,colunas_nomeadas
002267,00952538000104,L.R. MATERIAIS DE CONSTRUÇÃO LTDA.,RIO BOM,PR,043 34681144,BdGeral.Mdb:Geral,colunas_nomeadas
002268,02142127000170,LUZIA F. CAZARIN M.E.,RONCADOR,PR,,BdGeral.Mdb:Geral,colunas_nomeadas
002269,02326109000149,L. BENHOSSI E CIA LTDA.,MOREIRA SALES,PR,044 35321181,BdGeral.Mdb:Geral,colunas_nomeadas
002270,01149461000193,LIMA E HOFFMANN LTDA.,ALTONIA,PR,044 36591421,BdGeral.Mdb:Geral,colunas_nomeadas
002271,00418955000163,LAERCIO RIBEIRO MOISÉS.,ENGENHEIRO BELTRAO,PR,044 35371987,BdGeral.Mdb:Geral,colunas_nomeadas
002272,80816556000190,L.A. PACHECO MATERIAIS M.E.,PAICANDU,PR,044 32441240,BdGeral.Mdb:Geral,colunas_nomeadas
002273,82270810000122,MISTURINI E MISTURINI LTDA.,AMAPORA,PR,044 34371206,BdGeral.Mdb:Geral,colunas_nomeadas
002274,81043010000106,IDEVINO MISTURINI EPP,PLANALTINA DO PARANA,PR,044 34351270,BdGeral.Mdb:Geral,colunas_nomeadas
002275,73762734000181,MATERIAIS DE CONSTRUÇÃO F.H.P. LTDA.,ASSIS CHATEAUBRIAND,PR,044 35284437,BdGeral.Mdb:Geral,colunas_nomeadas
002276,61619276000147,BIGUETTI MATERIAIS DE CONSTRUÇÃO LTDA.,JACAREI,SP,,BdGeral.Mdb:Geral,colunas_nomeadas
002277,00497277000171,MARCOS CESAR VINOTTI.,MAFRA,SC,047 36425251,BdGeral.Mdb:Geral,colunas_nomeadas
002278,04780475000107,VILCELEI GROSSL M.E.,MAFRA,SC,047 36430285,BdGeral.Mdb:Geral,colunas_nomeadas
002279,75571190000104,MERCANTIL SANTA FÉ LTDA.,JESUITAS,PR,044 35351225,BdGeral.Mdb:Geral,colunas_nomeadas
002280,01693614000169,MASSIS COMÉRCIO DE MAT. DE CONSTRUÇÃO LTDA.,ASSIS CHATEAUBRIAND,PR,044 35281130,BdGeral.Mdb:Geral,colunas_nomeadas
002281,00947976000176,M.V. PEDRAS E MATERIAIS DE CONSTRUÇÃO LTDA M.E.,SANTO AMARO DA IMPERATRIZ,SC,048 32451105,BdGeral.Mdb:Geral,colunas_nomeadas
002282,00344920000127,MADEIREIRA ITAMBÉ LTDA.,ITAMBE,PR,044 32311391,BdGeral.Mdb:Geral,colunas_nomeadas
002283,02390455000196,M.F. MATERIAIS PARA CONSTRUÇÃO LTDA.,JANDAIA DO SUL,PR,043 34323262,BdGeral.Mdb:Geral,colunas_nomeadas
002284,01062826000148,MARIA NICE SHAFASCHEK.,MAFRA,SC,047 36430101,BdGeral.Mdb:Geral,colunas_nomeadas
002285,80262272000107,SOMENZARI E TEIXEIRA LTDA.,GOIOERE,PR,044 35222373,BdGeral.Mdb:Geral,colunas_nomeadas
002286,78073798000199,MARCOL MATERIAIS DE CONSTRUÇÃO LTDA.,SAO JORGE DO IVAI,PR,044 32431218,BdGeral.Mdb:Geral,colunas_nomeadas
002288,02794247000152,MERCANTIL BELESKI LTDA.,GOIOERE,PR,044 35221253,BdGeral.Mdb:Geral,colunas_nomeadas
002289,76780014000137,MATERIAIS DE CONSTRUÇÃO BORRASCA LTDA.,TUPASSI,PR,044 35441239,BdGeral.Mdb:Geral,colunas_nomeadas
002290,00821626000169,M.F. ZANATTA.,GOIOERE,PR,044 35222388,BdGeral.Mdb:Geral,colunas_nomeadas
002291,85242006000128,MARTELO MATERIAIS DE CONSTRUÇÃO LTDA.,VIDEIRA,SC,049 35662736,BdGeral.Mdb:Geral,colunas_nomeadas
002293,83647750000691,MINERAÇÃO NOSSA SENHORA DO CARMO LTDA.,CERRO AZUL,PR,041 36621405,BdGeral.Mdb:Geral,colunas_nomeadas
002294,03695366000110,JOÃO BATISTA RODOVALHO CATALANO.,CATALAO,GO,064 34412200,BdGeral.Mdb:Geral,colunas_nomeadas
002295,95451720000180,SELMA PORFÍRIO NICOLAU E CIA LTDA.,BOM SUCESSO,PR,043 34421345,BdGeral.Mdb:Geral,colunas_nomeadas
002296,81718769000141,NIVALDO MENDONÇA M.E.,GOIOERE,PR,044 35222801,BdGeral.Mdb:Geral,colunas_nomeadas
002297,80807712000156,NOVO LAR COM. E REPRES. DE MAT. DE CONSTR. LTDA.,ASSIS CHATEAUBRIAND,PR,044 35284553,BdGeral.Mdb:Geral,colunas_nomeadas
002298,75263400000199,NORTOX S/A.,ARAPONGAS,PR,043 32520122,BdGeral.Mdb:Geral,colunas_nomeadas
002299,73284218000199,NELSON NATÁRIO E FILHOS LTDA.,MANDAGUARI,PR,044 32332079,BdGeral.Mdb:Geral,colunas_nomeadas
002300,72489602000165,CLAUDINEI PEREIRA CALDEIRA E CIA LTDA.,MANDAGUARI,PR,,BdGeral.Mdb:Geral,colunas_nomeadas
002301,81065922000260,NEIDE DE FATIMA MORI ROMEIRO.,ENGENHEIRO BELTRAO,PR,044 35371720,BdGeral.Mdb:Geral,colunas_nomeadas
002302,86998572000127,OLSON EMPREENDIMENTOS IMOBILIÁRIOS LTDA.,BALNEARIO CAMBORIU,SC,047 33602121,BdGeral.Mdb:Geral,colunas_nomeadas
002303,79733986000169,OSVALDO DÁRIO E CIA LTDA.,MANDAGUACU,PR,044 32451472,BdGeral.Mdb:Geral,colunas_nomeadas
002304,84928373000117,QUATRO ERRES COM. IMPORT. E EXPOR. DE COUROS LTDA.,NOVA ESPERANCA,PR,044 32524230,BdGeral.Mdb:Geral,colunas_nomeadas
002305,43218445000155,COMERCIAL AYELLO LTDA.,SAO PAULO,SP,011 32774911,BdGeral.Mdb:Geral,colunas_nomeadas
002306,04589337000137,CONSTRUTORA MÃE DE DEUS LTDA.,CATALAO,GO,,BdGeral.Mdb:Geral,colunas_nomeadas
002307,37201308000105,ROSCA FINA FERRAGENS E MATERIAIS P/ CONSTRUÇÃO.,ELDORADO,MS,067 34731230,BdGeral.Mdb:Geral,colunas_nomeadas
002308,81355844000157,ROSA VANELLI COMANDOLLI.,BOTUVERA,SC,047 33591066,BdGeral.Mdb:Geral,colunas_nomeadas
002309,91035378000186,RISPAN COMÉRCIO DE MATERIAIS DE CONSTRUÇÃO LTDA.,ANTONIO PRADO,RS,054 32931817,BdGeral.Mdb:Geral,colunas_nomeadas
002310,82878851000104,R.M. MATERIAIS DE CONSTRUÇÃO LTDA.,MAFRA,SC,047 36425965,BdGeral.Mdb:Geral,colunas_nomeadas
002311,83550145000193,RAUL ARY KOCH EPP.,BALNEARIO CAMBORIU,SC,047 33670473,BdGeral.Mdb:Geral,colunas_nomeadas
002312,01501288000140,ROMILDO MIGUEL DE OLIVEIRA M.E.,OURIZONA,PR,044 32781458,BdGeral.Mdb:Geral,colunas_nomeadas
002313,79128195000533,RIO BRANCO COMERCIO MATERIAIS P/ CONSTRUÇÃO LTDA.,PARANAVAI,PR,044 34232920,BdGeral.Mdb:Geral,colunas_nomeadas
002314,75457713000188,PETRELI E PETRELI LTDA.,MIRASELVA,PR,043 32731124,BdGeral.Mdb:Geral,colunas_nomeadas
002315,77446797000260,PASROSCHI MATERAIS PARA CONSTRUÇÃO LTDA.,CIANORTE,PR,044 37222399,BdGeral.Mdb:Geral,colunas_nomeadas
002316,76771005000180,PRINCIPE DO CAL MATERIAIS PARA CONSTRUÇÃO LTDA.,LONDRINA,PR,043 33413969,BdGeral.Mdb:Geral,colunas_nomeadas
002317,78638061000338,PLAENGE EMPREENDIMENTOS LTDA.,CUIABA,MT,065 36167100,BdGeral.Mdb:Geral,colunas_nomeadas
002318,73511164000157,PROVIDÊNCIA COMERCIO DE MAT. DE CONSTR. LTDA M.E,MAFRA,SC,047 36430285,BdGeral.Mdb:Geral,colunas_nomeadas
002319,72038771000189,PANICE MATERIAIS PARA CONSTRUÇÃO LTDA.,JANDAIA DO SUL,PR,043 34321970,BdGeral.Mdb:Geral,colunas_nomeadas
002320,00221795000168,VALMIR VILSON FANTIN CIA LTDA.,ITAPEJARA DO OESTE,PR,,BdGeral.Mdb:Geral,colunas_nomeadas
002321,82287780000167,PANTALEÃO E RONCHI LTDA.,SARANDI,PR,044 32642413,BdGeral.Mdb:Geral,colunas_nomeadas
002322,82414194000136,MILLIATTI E HANDZIUK LTDA.,MARIALVA,PR,044 32323806,BdGeral.Mdb:Geral,colunas_nomeadas
002323,02141747000195,PORTELA MATERIAIS PARA CONSTRUCÃO LTDA.,ASSIS CHATEAUBRIAND,PR,044 35284233,BdGeral.Mdb:Geral,colunas_nomeadas
002324,81177586000166,SASSÁ E CIA LTDA.,JANDAIA DO SUL,PR,043 34322220,BdGeral.Mdb:Geral,colunas_nomeadas
002325,00239501000125,SÃO FERNANDO COMÉRCIO DE MAT. P/ CONSTR. LTDA.,LONDRINA,PR,043 33365325,BdGeral.Mdb:Geral,colunas_nomeadas
002326,80334568000188,ALEXANDRE E PEDROSA LTDA.,LONDRINA,PR,,BdGeral.Mdb:Geral,colunas_nomeadas
002327,75256479000120,SECAPE MATERIAIS DE CONSTRUÇÃO LTDA.,MANDAGUARI,PR,044 32331245,BdGeral.Mdb:Geral,colunas_nomeadas
002328,78763588000122,LUIZ ANGELO SEBBEN E CIA LTDA.,BITURUNA,PR,042 35531377,BdGeral.Mdb:Geral,colunas_nomeadas
002329,01211409000110,SOLANGE MARIA ALVES M.E.,PAICANDU,PR,044 32442590,BdGeral.Mdb:Geral,colunas_nomeadas
002330,82206103000177,SILVA TORGE E CIA LTDA.,LONDRINA,PR,043 33369793,BdGeral.Mdb:Geral,colunas_nomeadas
002331,04780323000104,SOAIGHER MATERIAIS DE CONSTRUÇÃO LTDA.,BOM SUCESSO,PR,043 34421566,BdGeral.Mdb:Geral,colunas_nomeadas
002332,04507409000150,LUIZ ANTONIO ROMANO E OLIVIO MARCOS ROMANO LTDA ME,MARINGA,PR,044 32536819,BdGeral.Mdb:Geral,colunas_nomeadas
002333,01102093000128,SUL NEC COMÉRCIO E DISTR. DE MAT. CONSTR. LTDA,UMUARAMA,PR,044 36232662,BdGeral.Mdb:Geral,colunas_nomeadas
002334,01883050000127,TIOEPA MATERIAIS DE CONSTRUÇÃO LTDA.,MAFRA,SC,047 36427007,BdGeral.Mdb:Geral,colunas_nomeadas
002335,15375991000164,TODIMO MATERIAIS PARA CONSTRUÇÃO LTDA,VARZEA GRANDE,MT,065 36885000,BdGeral.Mdb:Geral,colunas_nomeadas
002336,73264897000134,SUL BRASIL CONSTRUTORA E INCORPORADORA LTDA.,BLUMENAU,SC,,BdGeral.Mdb:Geral,colunas_nomeadas
002337,72088537000166,TRANSPORTES MADRUGADA LTDA.,SANTO CRISTO,RS,055 35411622,BdGeral.Mdb:Geral,colunas_nomeadas
002338,02201709000180,W.P. PRADO MATERIAIS PARA CONSTRUÇÃO LTDA.,ARAPONGAS,PR,043 32752976,BdGeral.Mdb:Geral,colunas_nomeadas
002339,77894863000184,WILSON EMPREENDIMENTOS IMOBILIÁRIOS LTDA.,ITUPORANGA,SC,047 35331176,BdGeral.Mdb:Geral,colunas_nomeadas
002340,94646247000123,VARIANI MATERIAIS DE CONSTRUÇÃO LTDA.,MAXIMILIANO DE ALMEIDA,RS,054 33971175,BdGeral.Mdb:Geral,colunas_nomeadas
002341,78943925000163,VALDO MARGUTTI.,SANTA FE,PR,044 32471543,BdGeral.Mdb:Geral,colunas_nomeadas
002342,03952029000161,VERA LUCIA NANCI MATERIAIS M.E.,MANDAGUARI,PR,044 32333255,BdGeral.Mdb:Geral,colunas_nomeadas
002343,00287418000121,VISSOCI E VISSOCI LTDA.,ALTO PIQUIRI,PR,044 36561440,BdGeral.Mdb:Geral,colunas_nomeadas
002344,01002845000189,VANDE MATERIAL DE CONSTRUÇÃO LTDA EPP.,QUILOMBO,SC,049 33463142,BdGeral.Mdb:Geral,colunas_nomeadas
002345,76462845000160,W. DALMAGRO E CIA LTDA.,PRANCHITA,PR,046 35401323,BdGeral.Mdb:Geral,colunas_nomeadas
002346,78082294000135,ZULMIRA F. DA SILVA E CIA LTDA.,NOVA OLIMPIA,PR,044 36851131,BdGeral.Mdb:Geral,colunas_nomeadas
002347,26760926000179,COOPERATIVA DOS AVICULTORES DE CATALÃO LTDA.,CATALAO,GO,064 34412443,BdGeral.Mdb:Geral,colunas_nomeadas
002348,82072422000137,MORIGGI E NUNES LTDA.,MARINGA,PR,044 32225622,BdGeral.Mdb:Geral,colunas_nomeadas
002349,84429810001200,COMÉRCIO E INDÚSTRIA BREITHAUPT S/A.,MAFRA,SC,047 36424511,BdGeral.Mdb:Geral,colunas_nomeadas
002350,04753387000108,C. MILESKI E CIA LTDA.,MARINGA,PR,044 30317781,BdGeral.Mdb:Geral,colunas_nomeadas
002351,71858955000122,COMÉRCIO MATERIAIS P/ CONSTRUÇÃO IMIGRANTES LTDA.,SAO BERNARDO DO CAMPO,SP,011 43574451,BdGeral.Mdb:Geral,colunas_nomeadas
002352,00153718000118,CONSTRUVAZ MATERIAIS PARA CONSTRUÇÃO LTDA.,CATALAO,GO,064 34413000,BdGeral.Mdb:Geral,colunas_nomeadas
002353,01456297000167,RODRIGO DE MELO LEÃO O CATALANO.,CATALAO,GO,064 34412544,BdGeral.Mdb:Geral,colunas_nomeadas
002354,01304468000132,JOSÉ DE ALBUQUERQUE.,CATALAO,GO,064 34414519,BdGeral.Mdb:Geral,colunas_nomeadas
002355,01617436000197,ROSÂNGELA MARIA DE SENA SILVA.,CATALAO,GO,064 34113596,BdGeral.Mdb:Geral,colunas_nomeadas
002356,78467107000131,DEPÓSITO SANTA ROSA MATERIAIS DE CONSTRUÇÃO LTDA.,APUCARANA,PR,043 34227300,BdGeral.Mdb:Geral,colunas_nomeadas
002357,00146845000190,GUARUJÁ MATERIAIS DE CONSTRUÇÃO LTDA.,CATALAO,GO,064 34412131,BdGeral.Mdb:Geral,colunas_nomeadas
002358,16008401000128,WALDA PEREIRA DA SILVA.,CATALAO,GO,064 34413153,BdGeral.Mdb:Geral,colunas_nomeadas
002359,01661395000136,MARLENE ALCÂNTARA DA ROCHA BALADA.,CATALAO,GO,,BdGeral.Mdb:Geral,colunas_nomeadas
002360,43962539000134,DUARTE COMÉRCIO DE TINTAS LTDA.,SAO PAULO,SP,011 50586299,BdGeral.Mdb:Geral,colunas_nomeadas
002361,03217090000165,LUIZ ANTONIO LUGOBONI M.E.,MOGI DAS CRUZES,SP,011 47294156,BdGeral.Mdb:Geral,colunas_nomeadas
002362,01864272000100,M.R. DE JESUS E CIA LTDA.,CATALAO,GO,064 34113835,BdGeral.Mdb:Geral,colunas_nomeadas
002363,33325135000186,HENRIMATI MATERIAIS PARA CONSTRUÇÃO LTDA.,CATALAO,GO,064 34414237,BdGeral.Mdb:Geral,colunas_nomeadas
002364,46040593000625,COPEBRÁS LTDA.,CATALAO,GO,064 34118200,BdGeral.Mdb:Geral,colunas_nomeadas
002365,76365824000127,EXTRAÇÃO DE AREIA SANTA ROSA.,TIJUCAS,SC,048 32630163,BdGeral.Mdb:Geral,colunas_nomeadas
002366,00760571000124,J.C.A. CONSTRUTORA E PROJETOS LTDA,PAPANDUVA,SC,,BdGeral.Mdb:Geral,colunas_nomeadas
002367,45652518000148,COBAYASHI E COBAYASHI LTDA.,SUZANO,SP,,BdGeral.Mdb:Geral,colunas_nomeadas
002368,26901793000103,FÁBRICA DE LAJES UNIÃO.,CATALAO,GO,064 34413979,BdGeral.Mdb:Geral,colunas_nomeadas
002369,00069846000188,SUL GOIÁS MATERIAIS PARA CONSTRUÇÃO LTDA.,CATALAO,GO,064 34413889,BdGeral.Mdb:Geral,colunas_nomeadas
002370,00683635000130,DEPÓSITO DE AREIA CATALÃO.,CATALAO,GO,064 34412787,BdGeral.Mdb:Geral,colunas_nomeadas
002371,02175289000105,REVENDEDORA DE MATERIAIS PARA CONSTRUÇÃO LTDA.,CATALAO,GO,064 34412527,BdGeral.Mdb:Geral,colunas_nomeadas
002372,01718711000169,M.M. COMÉRCIO DE MATERIAIS PARA CONSTRUÇÃO LTDA.,CATALAO,GO,064 34413165,BdGeral.Mdb:Geral,colunas_nomeadas
002373,01128560000199,MADEIREIRA CATALANA LTDA.,CATALAO,GO,064 34412090,BdGeral.Mdb:Geral,colunas_nomeadas
002374,01319895000194,MARCIO HÉLIO DA ROCHA LTDA.,CATALAO,GO,064 34111174,BdGeral.Mdb:Geral,colunas_nomeadas
